dataset,shift,estimator,scorer,type,accuracy-mean,accuracy-std,balanced_accuracy-mean,balanced_accuracy-std,f1_score-mean,f1_score-std,roc_auc_score-mean,roc_auc_score-std
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.8_maxdepth6']}],supervised,Unknown,0.772,0.028306359709436346,0.772,0.028306359709436357,0.7719378499844067,0.028301854357785334,0.772,0.02830635970943634
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth10']}],supervised,Unknown,0.782,0.015751984002023378,0.782,0.015751984002023312,0.7818939730492108,0.015749869128997597,0.782,0.01575198400202329
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth20']}],supervised,Unknown,0.784,0.029769951293208367,0.784,0.029769951293208367,0.7838102861936243,0.02977851082727145,0.784,0.0297699512932084
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth3']}],supervised,Unknown,0.775,0.007288689868556644,0.775,0.007288689868556586,0.7749070314511487,0.007254020128907315,0.775,0.007288689868556644
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth6']}],supervised,Unknown,0.7775000000000001,0.019921721813136513,0.7775000000000001,0.01992172181313652,0.777417115745161,0.01985102873963628,0.7775000000000001,0.019921721813136516
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth10']}],supervised,Unknown,0.773,0.014295978455495774,0.773,0.014295978455495822,0.772922732503283,0.01426417727847399,0.773,0.014295978455495828
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth20']}],supervised,Unknown,0.7765000000000001,0.02369071548096424,0.7765,0.02369071548096424,0.776376625944677,0.02365954958748752,0.7765000000000001,0.02369071548096424
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth3']}],supervised,Unknown,0.782,0.020721365785102117,0.782,0.020721365785102093,0.7819245754968975,0.02069297729540405,0.782,0.02072136578510204
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth6']}],supervised,Unknown,0.771,0.022748626332154652,0.771,0.022748626332154652,0.7709496531350879,0.022734937181654546,0.771,0.022748626332154683
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth10']}],supervised,Unknown,0.779,0.01892419086777558,0.779,0.018924190867775605,0.7789367067319459,0.018941765644209522,0.779,0.018924190867775605
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth20']}],supervised,Unknown,0.776,0.02154936193950998,0.776,0.02154936193950998,0.7758725974934025,0.021512084028825148,0.776,0.02154936193950995
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth3']}],supervised,Unknown,0.7689999999999999,0.0216217483104397,0.769,0.02162174831043963,0.7688140689424999,0.02158036337743613,0.7689999999999999,0.021621748310439618
AmazonReview,books$\rightarrow$kitchen,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth6']}],supervised,Unknown,0.7775000000000001,0.018371173070873905,0.7775000000000001,0.018371173070873905,0.7774377469574968,0.018366846807311273,0.7775000000000001,0.018371173070873905
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR']}],supervised,Unknown,0.7525000000000001,0.02249999999999999,0.7525000000000001,0.02249999999999999,0.7514212508254745,0.02329993868918383,0.7525000000000001,0.02249999999999996
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.001']}],supervised,Unknown,0.5265,0.016639561292293787,0.5265,0.016639561292293787,0.3901735258740026,0.03578754655636514,0.5265,0.016639561292293787
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.002']}],supervised,Unknown,0.6154999999999999,0.028195744359743348,0.6155,0.028195744359743334,0.5582135232395855,0.03866998746484195,0.6154999999999999,0.02819574435974338
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.005']}],supervised,Unknown,0.6849999999999999,0.010155048005794894,0.6849999999999999,0.010155048005794922,0.6676205453684813,0.011541662702489833,0.6849999999999999,0.01015504800579496
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.01']}],supervised,Unknown,0.7165,0.02961207523967208,0.7164999999999999,0.02961207523967207,0.7097058537344676,0.03137302624761156,0.7165,0.029612075239672055
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.02']}],supervised,Unknown,0.7255,0.03309078421554864,0.7255,0.033090784215548626,0.7225781953696899,0.03388543743241384,0.7255,0.033090784215548535
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.05']}],supervised,Unknown,0.7265,0.03214226189925036,0.7264999999999999,0.03214226189925032,0.7247317039242543,0.033003997546699824,0.7265,0.032142261899250346
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.1']}],supervised,Unknown,0.7275,0.03321332563896607,0.7275,0.03321332563896603,0.7259390302928236,0.034061103258447446,0.7275,0.033213325638966056
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.2']}],supervised,Unknown,0.736,0.02787247746433749,0.736,0.027872477464337405,0.7346558884094104,0.0286394815102759,0.736,0.027872477464337454
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.5']}],supervised,Unknown,0.7474999999999999,0.022008521077073743,0.7474999999999999,0.022008521077073736,0.7463805206867057,0.02270479524443595,0.7474999999999999,0.022008521077073743
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C1.0']}],supervised,Unknown,0.7525000000000001,0.02249999999999999,0.7525000000000001,0.02249999999999999,0.7514212508254745,0.02329993868918383,0.7525000000000001,0.02249999999999996
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C10.0']}],supervised,Unknown,0.7795,0.01624038176891175,0.7795,0.016240381768911686,0.7793167191970212,0.01630866630691126,0.7795,0.01624038176891174
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C100.0']}],supervised,Unknown,0.8030000000000002,0.01514513123086093,0.8030000000000002,0.015145131230860915,0.8029547740034358,0.015171184804113258,0.8030000000000002,0.015145131230860934
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C1000.0']}],supervised,Unknown,0.799,0.010839741694339431,0.799,0.010839741694339452,0.7989030184265312,0.010874828186240313,0.799,0.010839741694339376
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C2.0']}],supervised,Unknown,0.758,0.02458403953787904,0.758,0.024584039537879045,0.7572371504408582,0.025287758675762526,0.758,0.02458403953787899
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C20.0']}],supervised,Unknown,0.7929999999999999,0.018320070960561236,0.793,0.018320070960561256,0.7928786897088674,0.018338320517492467,0.793,0.018320070960561274
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C200.0']}],supervised,Unknown,0.8005000000000001,0.015451537140362417,0.8005000000000001,0.015451537140362471,0.8004344987502371,0.015513356439712443,0.8005000000000001,0.015451537140362386
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C5.0']}],supervised,Unknown,0.7689999999999999,0.018590992442578214,0.7689999999999999,0.018590992442578214,0.7685184625547025,0.01902603557935462,0.7689999999999999,0.018590992442578214
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C50.0']}],supervised,Unknown,0.7975,0.012374368670764583,0.7975000000000001,0.012374368670764609,0.7974589022588592,0.012416310864955291,0.7975000000000001,0.012374368670764541
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C500.0']}],supervised,Unknown,0.8015000000000001,0.01442653804625352,0.8015000000000001,0.014426538046253467,0.8014222936223752,0.014474499994807342,0.8015000000000001,0.014426538046253547
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC']}],supervised,Unknown,0.7929999999999999,0.01535008143300874,0.7929999999999999,0.015350081433008714,0.7929256972259303,0.01539140030717968,0.793,0.015350081433008679
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma0.001']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma0.01']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma0.1']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma1.0']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma10.0']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma100.0']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma1000.0']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma0.001']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma0.01']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma0.1']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma1.0']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma10.0']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma100.0']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma1000.0']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma0.001']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma0.01']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma0.1']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma1.0']}],supervised,Unknown,0.5185,0.007416198487095669,0.5185,0.007416198487095669,0.3737802456174554,0.01614527098793695,0.5185,0.007416198487095686
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma10.0']}],supervised,Unknown,0.7195,0.019316443772081842,0.7195,0.019316443772081873,0.7182039164230392,0.019949393766277208,0.7195,0.019316443772081894
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma100.0']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma1000.0']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma0.001']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma0.01']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma0.1']}],supervised,Unknown,0.536,0.010398317171542663,0.536,0.010398317171542663,0.411774742064739,0.021849404220854365,0.536,0.010398317171542663
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma1.0']}],supervised,Unknown,0.7455,0.013851895177195025,0.7455,0.013851895177195078,0.7422976073003632,0.015402372160684625,0.7455,0.013851895177195098
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma10.0']}],supervised,Unknown,0.7875,0.013919410907075042,0.7875,0.013919410907075042,0.7873928667880769,0.01399632064968793,0.7875,0.013919410907075068
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma100.0']}],supervised,Unknown,0.6559999999999999,0.01654539210777431,0.6559999999999999,0.01654539210777431,0.638067753023157,0.02076535743423796,0.6559999999999999,0.01654539210777436
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma1000.0']}],supervised,Unknown,0.5215,0.007202430145443989,0.5215,0.007202430145443989,0.37926794610969095,0.014888715953873978,0.5215,0.007202430145443989
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001']}],supervised,Unknown,0.5,0.0,0.5,0.0,0.33333333333333326,0.0,0.5,0.0
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.01']}],supervised,Unknown,0.54,0.009013878188659964,0.54,0.009013878188659964,0.4202359524904059,0.019965295764643034,0.5399999999999999,0.009013878188659953
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.1']}],supervised,Unknown,0.754,0.020046820196729456,0.754,0.02004682019672945,0.7516203810220553,0.021617155525178487,0.754,0.02004682019672945
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma1.0']}],supervised,Unknown,0.8005000000000001,0.012298373876248827,0.8005000000000001,0.012298373876248854,0.80043149969366,0.012350154255222175,0.8004999999999999,0.01229837387624882
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma10.0']}],supervised,Unknown,0.7925,0.014469796128487773,0.7925,0.014469796128487773,0.7924548693294721,0.014469048603278634,0.7925000000000001,0.014469796128487741
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma100.0']}],supervised,Unknown,0.6775,0.02645751311064587,0.6775,0.026457513110645876,0.662467905159088,0.030410915758707184,0.6775,0.026457513110645935
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma1000.0']}],supervised,Unknown,0.5215,0.007202430145443989,0.5215,0.007202430145443989,0.37926794610969095,0.014888715953873978,0.5215,0.007202430145443989
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma0.001']}],supervised,Unknown,0.5405,0.008551315688243511,0.5405,0.008551315688243511,0.4218896910934339,0.018814826789369524,0.5405,0.008551315688243518
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma0.01']}],supervised,Unknown,0.7555,0.02102082300957793,0.7555,0.02102082300957793,0.7533079514640406,0.022449167623486633,0.7555,0.021020823009577853
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma0.1']}],supervised,Unknown,0.7985,0.011263880326068799,0.7985,0.011263880326068782,0.7984413080512761,0.011278542000705048,0.7985,0.011263880326068787
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma1.0']}],supervised,Unknown,0.8039999999999999,0.011401754250991405,0.8039999999999999,0.011401754250991374,0.8039863915284091,0.011399919420769336,0.8039999999999999,0.01140175425099132
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma10.0']}],supervised,Unknown,0.781,0.02020210385083694,0.781,0.020202103850836928,0.7809825220406569,0.020211331134161813,0.7809999999999999,0.02020210385083694
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma100.0']}],supervised,Unknown,0.6775,0.02645751311064587,0.6775,0.026457513110645876,0.662467905159088,0.030410915758707184,0.6775,0.026457513110645935
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma1000.0']}],supervised,Unknown,0.5215,0.007202430145443989,0.5215,0.007202430145443989,0.37926794610969095,0.014888715953873978,0.5215,0.007202430145443989
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']}],supervised,Unknown,0.7565,0.022402566817219857,0.7565,0.022402566817219857,0.7543469895780006,0.023847681252600686,0.7565,0.022402566817219843
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.01']}],supervised,Unknown,0.7969999999999999,0.013624426593438668,0.7969999999999999,0.013624426593438708,0.7969335836128756,0.01364600255036509,0.7969999999999999,0.013624426593438708
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.1']}],supervised,Unknown,0.8045,0.005419870847169698,0.8045,0.005419870847169661,0.8044769871107139,0.005411201415435475,0.8045,0.005419870847169634
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma1.0']}],supervised,Unknown,0.779,0.015471748446765791,0.7790000000000001,0.015471748446765831,0.7789800403616403,0.015464178793396942,0.7790000000000001,0.015471748446765837
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma10.0']}],supervised,Unknown,0.781,0.02020210385083694,0.781,0.020202103850836928,0.7809825220406569,0.020211331134161813,0.7809999999999999,0.02020210385083694
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma100.0']}],supervised,Unknown,0.6775,0.02645751311064587,0.6775,0.026457513110645876,0.662467905159088,0.030410915758707184,0.6775,0.026457513110645935
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma1000.0']}],supervised,Unknown,0.5215,0.007202430145443989,0.5215,0.007202430145443989,0.37926794610969095,0.014888715953873978,0.5215,0.007202430145443989
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB']}],supervised,Unknown,0.7849999999999999,0.015206906325745602,0.7849999999999999,0.015206906325745586,0.7849036221978333,0.015199107083702338,0.785,0.015206906325745563
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth10']}],supervised,Unknown,0.7689999999999999,0.021621748310439653,0.7689999999999999,0.021621748310439653,0.7688313407042241,0.02157640610484314,0.769,0.021621748310439698
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth20']}],supervised,Unknown,0.764,0.021109831832584552,0.764,0.021109831832584608,0.7638647180682726,0.021108558899527837,0.764,0.021109831832584594
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth3']}],supervised,Unknown,0.7849999999999999,0.02136000936329383,0.7849999999999999,0.02136000936329384,0.7849183104332612,0.021362537081189743,0.7849999999999999,0.021360009363293794
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth6']}],supervised,Unknown,0.7675,0.014142135623730925,0.7675000000000001,0.014142135623730939,0.7674012910928854,0.014090582204460396,0.7675,0.0141421356237309
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.65_maxdepth10']}],supervised,Unknown,0.7745,0.014295978455495777,0.7745,0.014295978455495777,0.774300291694181,0.014194694142913378,0.7745,0.01429597845549581
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.65_maxdepth20']}],supervised,Unknown,0.7474999999999999,0.017047727121232273,0.7474999999999999,0.017047727121232318,0.7473626834760666,0.016923663420234464,0.7474999999999999,0.01704772712123231
AmazonReview,dvd$\rightarrow$books,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.65_maxdepth3']}],supervised,Unknown,0.7689999999999999,0.010093314619093198,0.7689999999999999,0.010093314619093198,0.7689473784039984,0.010165226251135763,0.769,0.010093314619093177
