dataset,shift,estimator,scorer,type,accuracy-mean,accuracy-std,balanced_accuracy-mean,balanced_accuracy-std,f1_score-mean,f1_score-std,roc_auc_score-mean,roc_auc_score-std
Phishing,ip_adress$\rightarrow$no_ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth20']}],supervised,Unknown,0.941952506596306,,0.9424811113819156,,0.9419157195754432,,0.9424811113819156,
Phishing,ip_adress$\rightarrow$no_ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth3']}],supervised,Unknown,0.9393139841688655,,0.9399254900595383,,0.9392569166560679,,0.9399254900595383,
Phishing,ip_adress$\rightarrow$no_ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth6']}],supervised,Unknown,0.9300791556728232,,0.9307092371435535,,0.930007432994069,,0.9307092371435535,
Phishing,ip_adress$\rightarrow$no_ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth10']}],supervised,Unknown,0.9353562005277045,,0.9359876048884092,,0.9352898908813092,,0.9359876048884092,
Phishing,ip_adress$\rightarrow$no_ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth20']}],supervised,Unknown,0.9327176781002638,,0.9334319835660319,,0.9326233244996482,,0.9334319835660317,
Phishing,ip_adress$\rightarrow$no_ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth3']}],supervised,Unknown,0.9406332453825857,,0.9411824100832143,,0.9405913824138163,,0.9411824100832142,
Phishing,ip_adress$\rightarrow$no_ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth6']}],supervised,Unknown,0.9366754617414248,,0.9373280874621357,,0.9366048761517927,,0.9373280874621357,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR']}],supervised,Unknown,0.8664831383344804,,0.8802491626021038,,0.8675773488333228,,0.8802491626021038,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.001']}],supervised,Unknown,0.891947694425327,,0.8945985387161858,,0.8924962706549993,,0.8945985387161858,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.002']}],supervised,Unknown,0.9029593943565037,,0.9036649624884918,,0.9032986191665359,,0.9036649624884918,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.005']}],supervised,Unknown,0.9043358568479009,,0.9053456347573994,,0.9046886177047617,,0.9053456347573995,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.01']}],supervised,Unknown,0.9070887818306951,,0.907934222640105,,0.9074135715424282,,0.907934222640105,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.02']}],supervised,Unknown,0.905712319339298,,0.9070263070263069,,0.906077707138918,,0.9070263070263069,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.05']}],supervised,Unknown,0.905712319339298,,0.9077990636814166,,0.9061285354816765,,0.9077990636814167,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.1']}],supervised,Unknown,0.9029593943565037,,0.9064984035572271,,0.903481893141431,,0.9064984035572271,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.2']}],supervised,Unknown,0.8953888506538197,,0.8998305615952675,,0.8960183943600213,,0.8998305615952674,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C0.5']}],supervised,Unknown,0.899518238128011,,0.9051301639536934,,0.9001727872046038,,0.9051301639536934,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C1.0']}],supervised,Unknown,0.8664831383344804,,0.8802491626021038,,0.8675773488333228,,0.8802491626021038,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C10.0']}],supervised,Unknown,0.7873365450791466,,0.8168390433096315,,0.7867048190786712,,0.8168390433096314,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C100.0']}],supervised,Unknown,0.7240192704748796,,0.7647715030067972,,0.7175635331400768,,0.7647715030067973,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C1000.0']}],supervised,Unknown,0.7013076393668273,,0.7457983193277311,,0.6915296445257008,,0.7457983193277311,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C2.0']}],supervised,Unknown,0.8458362009635237,,0.8637969873263991,,0.8469307147055425,,0.863796987326399,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C20.0']}],supervised,Unknown,0.7632484514796972,,0.7972155295684707,,0.7609409766294145,,0.7972155295684707,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C200.0']}],supervised,Unknown,0.7198898830006882,,0.7612749995102936,,0.7129145051560938,,0.7612749995102936,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C5.0']}],supervised,Unknown,0.8134893324156917,,0.8384683943507473,,0.8139187610586717,,0.8384683943507473,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C50.0']}],supervised,Unknown,0.7439779766001376,,0.781671269906564,,0.7397243420692007,,0.781671269906564,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['LR_C500.0']}],supervised,Unknown,0.7068134893324157,,0.7504603239897358,,0.6978754995676056,,0.7504603239897358,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC']}],supervised,Unknown,0.9070887818306951,,0.909222150398621,,0.9074989218250097,,0.909222150398621,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma0.001']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma0.01']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma0.1']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma1.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma10.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma100.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.001_Gamma1000.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma0.001']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma0.01']}],supervised,Unknown,0.830006882312457,,0.8491057961646198,,0.8310972289899666,,0.8491057961646198,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma0.1']}],supervised,Unknown,0.8479008947006194,,0.8387563416975181,,0.8472162593139867,,0.8387563416975181,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma1.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma10.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma100.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.01_Gamma1000.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma0.001']}],supervised,Unknown,0.8836889194769443,,0.8876055317231788,,0.8843811440099246,,0.8876055317231789,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma0.01']}],supervised,Unknown,0.9070887818306951,,0.9048431960196666,,0.9071701716241563,,0.9048431960196666,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma0.1']}],supervised,Unknown,0.905712319339298,,0.9085718203365263,,0.9061759589426733,,0.9085718203365262,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma1.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma10.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma100.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C0.1_Gamma1000.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma0.001']}],supervised,Unknown,0.905712319339298,,0.9021321815439463,,0.9056754444055616,,0.9021321815439463,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma0.01']}],supervised,Unknown,0.9139710942876806,,0.9124738007090949,,0.9140875525307549,,0.9124738007090949,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma0.1']}],supervised,Unknown,0.9050240880935995,,0.9105649252708077,,0.9056315501383957,,0.9105649252708076,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma1.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma10.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma100.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1.0_Gamma1000.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.001']}],supervised,Unknown,0.9112181693048864,,0.9091124561712798,,0.911295941774194,,0.9091124561712798,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.01']}],supervised,Unknown,0.9064005505849966,,0.9083818142641672,,0.9068055543147353,,0.9083818142641671,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma0.1']}],supervised,Unknown,0.8857536132140399,,0.8911568823333529,,0.8865108769667247,,0.8911568823333531,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma1.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma10.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma100.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C10.0_Gamma1000.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma0.001']}],supervised,Unknown,0.9105299380591879,,0.9111055611055611,,0.9108162792989887,,0.911105561105561,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma0.01']}],supervised,Unknown,0.8795595320027529,,0.8781845605375017,,0.8798577221225067,,0.8781845605375017,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma0.1']}],supervised,Unknown,0.8795595320027529,,0.8815331727096434,,0.880151772372028,,0.8815331727096432,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma1.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma10.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma100.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C100.0_Gamma1000.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']}],supervised,Unknown,0.9008947006194081,,0.9014015396368338,,0.9012314886532987,,0.9014015396368338,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.01']}],supervised,Unknown,0.8148657949070888,,0.7948140095198919,,0.8111533754329192,,0.7948140095198919,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.1']}],supervised,Unknown,0.8816242257398486,,0.8835390100095983,,0.8821966861484802,,0.8835390100095983,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma1.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma10.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma100.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['SVC_C1000.0_Gamma1000.0']}],supervised,Unknown,0.40949759119064005,,0.5,,0.2379404948812801,,0.5,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB']}],supervised,Unknown,0.8850653819683414,,0.8931499872676343,,0.8859380268597001,,0.8931499872676344,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth10']}],supervised,Unknown,0.88093599449415,,0.8893958982194277,,0.8818560942500377,,0.8893958982194277,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth20']}],supervised,Unknown,0.887130075705437,,0.8943830679124797,,0.8879561358567977,,0.8943830679124797,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth3']}],supervised,Unknown,0.8802477632484514,,0.8857221210162387,,0.88105473239653,,0.8857221210162387,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth6']}],supervised,Unknown,0.8719889883000688,,0.8820777261953733,,0.8730256258871061,,0.8820777261953733,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.65_maxdepth10']}],supervised,Unknown,0.8761183757742601,,0.8842863019333608,,0.8770716955713086,,0.8842863019333608,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.65_maxdepth20']}],supervised,Unknown,0.8823124569855472,,0.8913341560400384,,0.883236023366183,,0.8913341560400384,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.65_maxdepth3']}],supervised,Unknown,0.8816242257398486,,0.8881755499402558,,0.8824695359143486,,0.8881755499402559,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.65_maxdepth6']}],supervised,Unknown,0.8830006882312457,,0.8908865644159762,,0.8838847715470056,,0.8908865644159761,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.8_maxdepth10']}],supervised,Unknown,0.8795595320027529,,0.8866848837437074,,0.8804460598320749,,0.8866848837437072,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.8_maxdepth20']}],supervised,Unknown,0.8781830695113558,,0.8873224814401285,,0.8791456387246902,,0.8873224814401285,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.8_maxdepth3']}],supervised,Unknown,0.8699242945629732,,0.8790415466886055,,0.8709586677805006,,0.8790415466886056,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.8_maxdepth6']}],supervised,Unknown,0.88093599449415,,0.8901686548745372,,0.8818768107309117,,0.8901686548745372,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.5_maxdepth10']}],supervised,Unknown,0.8830006882312457,,0.8914017355193826,,0.883901045817347,,0.8914017355193825,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.5_maxdepth20']}],supervised,Unknown,0.8885065381968341,,0.8978668390433096,,0.8893845682961449,,0.8978668390433097,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.5_maxdepth3']}],supervised,Unknown,0.891947694425327,,0.8984623219917338,,0.8927037759934733,,0.8984623219917337,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.5_maxdepth6']}],supervised,Unknown,0.8678596008258775,,0.8744598538716186,,0.8688266956372265,,0.8744598538716186,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.65_maxdepth10']}],supervised,Unknown,0.8864418444597385,,0.8948306595365418,,0.88731193625705,,0.8948306595365418,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.65_maxdepth20']}],supervised,Unknown,0.887130075705437,,0.8954134101192925,,0.8879910236992139,,0.8954134101192924,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.65_maxdepth3']}],supervised,Unknown,0.8830006882312457,,0.8916593210710857,,0.8839085065596498,,0.8916593210710858,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.65_maxdepth6']}],supervised,Unknown,0.88093599449415,,0.8891383126677244,,0.8818482725604219,,0.8891383126677245,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.8_maxdepth10']}],supervised,Unknown,0.8788713007570543,,0.8871324753677695,,0.8798034356697241,,0.8871324753677695,
Phishing,no_ip_adress$\rightarrow$ip_adress,NO_DA_SOURCE_ONLY_BASE_ESTIM[param_grid={'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.8_maxdepth20']}],supervised,Unknown,0.8878183069511356,,0.8954809895986366,,0.8886531467554708,,0.8954809895986366,
